date,timestamp,minimum spectral radiance at 3.9 µm,maximum spectral radiance at 3.9 µm,mean spectral radiance at 3.9 µm
24/08/2015 10:15,1.44041E+12,0.411397,0.536496,0.473465
24/08/2015 10:30,1.44041E+12,0.418614,0.546119,0.489704
24/08/2015 10:45,1.44041E+12,0.442671,0.562959,0.507266
24/08/2015 11:00,1.44041E+12,0.447483,0.570176,0.511717
24/08/2015 11:15,1.44041E+12,0.413802,0.565365,0.510153
24/08/2015 11:30,1.44042E+12,0.408991,0.572582,0.50474
24/08/2015 11:45,1.44042E+12,0.411397,0.567771,0.502334
24/08/2015 12:00,1.44042E+12,0.428237,0.55093,0.490305
24/08/2015 12:15,1.44042E+12,0.445077,0.51725,0.473465
24/08/2015 12:45,1.44042E+12,0.37531,0.440266,0.40875
24/08/2015 13:00,1.44042E+12,0.334412,0.406585,0.368454
24/08/2015 13:15,1.44042E+12,0.286297,0.380122,0.324789
24/08/2015 13:30,1.44042E+12,0.252617,0.344035,0.282208
24/08/2015 13:45,1.44042E+12,0.209313,0.327195,0.246362
24/08/2015 14:00,1.44042E+12,0.185255,0.317572,0.227116
24/08/2015 14:15,1.44043E+12,0.192473,0.336818,0.230724
24/08/2015 14:45,1.44043E+12,0.19969,0.322384,0.234213
24/08/2015 15:00,1.44043E+12,0.0697787,2.12188,0.564763
24/08/2015 15:15,1.44043E+12,0.0481268,2.1291,0.708867
24/08/2015 15:30,1.44043E+12,0.1203,2.26142,0.72679
24/08/2015 15:45,1.44043E+12,0.139546,2.3384,0.750354
24/08/2015 16:00,1.44043E+12,0.0962422,2.24217,0.751328
24/08/2015 16:15,1.44043E+12,0.0312864,2.3384,0.772619
24/08/2015 16:30,1.44043E+12,0.149169,2.09301,0.747359
24/08/2015 16:45,1.44043E+12,1.11778E-05,2.3384,0.727752
24/08/2015 17:00,1.44044E+12,0.0577499,2.3384,0.713317
24/08/2015 17:15,1.44044E+12,0.0192575,2.3384,0.733526
24/08/2015 17:30,1.44044E+12,0.158792,2.3384,0.731361
24/08/2015 17:45,1.44044E+12,0.00722856,2.3384,0.699605
24/08/2015 18:00,1.44044E+12,0.045721,2.3384,0.685892
24/08/2015 18:15,1.44044E+12,0.0264748,2.3384,0.653655
24/08/2015 18:30,1.44044E+12,0.0120401,2.3384,0.627432
24/08/2015 18:45,1.44044E+12,0.0529383,2.28066,0.676408
24/08/2015 19:00,1.44044E+12,0.024069,2.3384,0.625387
24/08/2015 19:15,1.44044E+12,0.0601556,2.3384,0.598202
24/08/2015 19:30,1.44044E+12,0.0890249,2.3384,0.616125
24/08/2015 19:45,1.44045E+12,0.132329,2.17481,0.62842
24/08/2015 20:00,1.44045E+12,0.146763,2.16037,0.629813
24/08/2015 20:15,1.44045E+12,0.117894,2.3384,0.569694
24/08/2015 20:30,1.44045E+12,0.0721845,2.20127,0.616644
24/08/2015 20:45,1.44045E+12,0.0697787,2.17481,0.551531
24/08/2015 21:00,1.44045E+12,0.117894,2.26142,0.591954
24/08/2015 21:15,1.44045E+12,0.117894,2.21811,0.547201
24/08/2015 21:30,1.44045E+12,0.0914306,2.19646,0.592587
24/08/2015 21:45,1.44045E+12,0.00722856,2.15075,0.550569
24/08/2015 22:00,1.44045E+12,0.045721,2.28788,0.53842
24/08/2015 22:15,1.44045E+12,0.0505326,2.15797,0.538059
24/08/2015 22:30,1.44046E+12,0.0385037,2.21811,0.543231
24/08/2015 22:45,1.44046E+12,0.0505326,2.14835,0.543231
24/08/2015 23:00,1.44046E+12,0.0264748,2.3384,0.49692
24/08/2015 23:15,1.44046E+12,0.156386,2.18924,0.522061
24/08/2015 23:30,1.44046E+12,0.00963435,2.28788,0.512678
24/08/2015 23:45,1.44046E+12,0.144357,1.84522,0.514483
25/08/2015 00:00,1.44046E+12,0.0264748,1.98235,0.511475
25/08/2015 00:15,1.44046E+12,0.158792,1.85966,0.512197
25/08/2015 00:30,1.44046E+12,0.0360979,2.12429,0.542699
25/08/2015 00:45,1.44046E+12,0.156386,2.0882,0.537635
25/08/2015 01:00,1.44046E+12,0.190067,1.98716,0.485493
25/08/2015 01:15,1.44047E+12,0.122706,1.94386,0.469014
25/08/2015 01:30,1.44047E+12,0.0866191,1.82838,0.459511
25/08/2015 01:45,1.44047E+12,0.141952,1.88853,0.451933
25/08/2015 02:00,1.44047E+12,0.0505326,1.838,0.449768
25/08/2015 02:15,1.44047E+12,0.139546,2.004,0.460112
25/08/2015 02:30,1.44047E+12,0.0264748,1.7514,0.44219
25/08/2015 02:45,1.44047E+12,0.0409095,1.78508,0.460834
25/08/2015 03:00,1.44047E+12,0.0890249,1.88853,0.482125
25/08/2015 03:15,1.44047E+12,0.0601556,1.80432,0.508228
25/08/2015 03:30,1.44047E+12,0.0673729,1.80673,0.514964
25/08/2015 03:45,1.44047E+12,0.125111,1.83079,0.527474
25/08/2015 04:00,1.44048E+12,0.129923,1.88612,0.529037
25/08/2015 04:15,1.44048E+12,0.170821,1.72975,0.543833
25/08/2015 04:30,1.44048E+12,0.141952,1.79711,0.540345
25/08/2015 04:45,1.44048E+12,0.113083,1.43384,0.510273
25/08/2015 05:00,1.44048E+12,0.175632,1.54932,0.511836
25/08/2015 05:15,1.44048E+12,0.187661,1.16921,0.479359
25/08/2015 05:30,1.44048E+12,0.218936,1.01283,0.448325
25/08/2015 05:45,1.44048E+12,0.218936,1.32558,0.496921
25/08/2015 06:00,1.44048E+12,0.218936,1.22454,0.474066
25/08/2015 06:15,1.44048E+12,0.264645,0.870895,0.41272
25/08/2015 06:30,1.44048E+12,0.264645,0.632726,0.368213
25/08/2015 06:45,1.44049E+12,0.267051,0.384933,0.323587
25/08/2015 07:00,1.44049E+12,0.235776,0.712116,0.3794
25/08/2015 07:15,1.44049E+12,0.264645,0.394556,0.335495
25/08/2015 07:30,1.44049E+12,0.276674,0.440266,0.353298
25/08/2015 07:45,1.44049E+12,0.267051,0.440266,0.351974
25/08/2015 08:00,1.44049E+12,0.267051,0.574988,0.381926
25/08/2015 08:15,1.44049E+12,0.269457,0.490787,0.364845
25/08/2015 08:30,1.44049E+12,0.274269,0.514844,0.366529
25/08/2015 08:45,1.44049E+12,0.267051,0.543713,0.376393
25/08/2015 09:00,1.44049E+12,0.286297,0.676029,0.406705
25/08/2015 09:15,1.44049E+12,0.288703,0.51725,0.381325
25/08/2015 09:30,1.4405E+12,0.303138,0.505221,0.386738
25/08/2015 09:45,1.4405E+12,0.322384,0.591828,0.420057
25/08/2015 10:00,1.4405E+12,0.307949,0.863678,0.461316
25/08/2015 10:15,1.4405E+12,0.356064,0.591828,0.44207
25/08/2015 10:30,1.4405E+12,0.380122,0.817969,0.496079
25/08/2015 10:45,1.4405E+12,0.363282,1.01524,0.516889
25/08/2015 11:00,1.4405E+12,0.384933,1.57578,0.613841
25/08/2015 11:15,1.4405E+12,0.303138,1.49398,0.60518
25/08/2015 11:30,1.4405E+12,0.334412,1.55653,0.620216
25/08/2015 11:45,1.4405E+12,0.310355,1.58781,0.590264
25/08/2015 12:00,1.4405E+12,0.26224,1.53969,0.586776
25/08/2015 12:15,1.4405E+12,0.327195,1.5421,0.574747
25/08/2015 12:30,1.44051E+12,0.300732,1.42181,0.55502
25/08/2015 12:45,1.44051E+12,0.242994,1.36407,0.52158
25/08/2015 13:00,1.44051E+12,0.250211,1.33761,0.480923
25/08/2015 13:15,1.44051E+12,0.223748,1.29671,0.439183
25/08/2015 13:30,1.44051E+12,0.13714,1.24138,0.388782
25/08/2015 13:45,1.44051E+12,0.141952,1.12109,0.345238
25/08/2015 14:00,1.44051E+12,0.127517,1.06095,0.337901
25/08/2015 14:15,1.44051E+12,0.113083,1.00562,0.326112
25/08/2015 14:30,1.44051E+12,0.0890249,0.991183,0.338021
25/08/2015 14:45,1.44051E+12,0.103459,1.07298,0.336457
25/08/2015 15:00,1.44051E+12,0.151575,1.02246,0.340547
25/08/2015 15:15,1.44052E+12,0.101054,0.911793,0.324188
25/08/2015 15:30,1.44052E+12,0.0962422,0.964719,0.334051
25/08/2015 15:45,1.44052E+12,0.105865,0.923822,0.323586
25/08/2015 16:00,1.44052E+12,0.13714,0.93585,0.344757
25/08/2015 16:15,1.44052E+12,0.141952,0.945473,0.334653
25/08/2015 16:30,1.44052E+12,0.0914306,0.851649,0.320459
25/08/2015 16:45,1.44052E+12,0.141952,0.952691,0.318895
25/08/2015 17:00,1.44052E+12,0.144357,0.837215,0.310595
25/08/2015 17:15,1.44052E+12,0.149169,0.875707,0.316249
25/08/2015 17:30,1.44052E+12,0.101054,0.844432,0.306265
25/08/2015 17:45,1.44052E+12,0.103459,0.863678,0.30831
25/08/2015 18:00,1.44053E+12,0.125111,0.868489,0.305182
25/08/2015 18:15,1.44053E+12,0.103459,0.861272,0.313242
25/08/2015 18:30,1.44053E+12,0.117894,0.784288,0.301694
25/08/2015 18:45,1.44053E+12,0.144357,0.952691,0.30855
25/08/2015 19:00,1.44053E+12,0.117894,0.882924,0.310355
25/08/2015 19:15,1.44053E+12,0.151575,0.957502,0.319497
25/08/2015 19:30,1.44053E+12,0.149169,0.952691,0.327796
25/08/2015 19:45,1.44053E+12,0.115488,0.916604,0.332488
25/08/2015 20:00,1.44053E+12,0.139546,0.988777,0.348005
25/08/2015 20:15,1.44053E+12,0.141952,1.02246,0.335495
25/08/2015 20:30,1.44053E+12,0.170821,0.931039,0.351012
25/08/2015 20:45,1.44054E+12,0.141952,0.866084,0.332247
25/08/2015 21:00,1.44054E+12,0.132329,0.969531,0.342592
25/08/2015 21:15,1.44054E+12,0.13714,0.825186,0.335976
25/08/2015 21:30,1.44054E+12,0.156386,0.868489,0.324549
25/08/2015 21:45,1.44054E+12,0.185255,0.307949,0.237701
25/08/2015 22:00,1.44054E+12,0.185255,0.317572,0.227837
25/08/2015 22:15,1.44054E+12,0.18285,0.286297,0.219898
25/08/2015 22:30,1.44054E+12,0.192473,0.307949,0.223868
25/08/2015 22:45,1.44054E+12,0.194878,0.298326,0.239265
25/08/2015 23:00,1.44054E+12,0.132329,0.832403,0.311678
25/08/2015 23:15,1.44054E+12,0.178038,0.300732,0.223748
25/08/2015 23:30,1.44055E+12,0.185255,0.250211,0.21653
25/08/2015 23:45,1.44055E+12,0.178038,0.423425,0.236739
26/08/2015 00:00,1.44055E+12,0.194878,0.319978,0.230123
26/08/2015 00:15,1.44055E+12,0.194878,0.291109,0.230123
26/08/2015 00:30,1.44055E+12,0.192473,0.283892,0.234814
26/08/2015 00:45,1.44055E+12,0.146763,0.916604,0.324428
26/08/2015 01:00,1.44055E+12,0.134734,0.870895,0.315647
26/08/2015 01:15,1.44055E+12,0.158792,0.51725,0.268615
26/08/2015 01:30,1.44055E+12,0.161198,0.274269,0.206546
26/08/2015 01:45,1.44055E+12,0.149169,0.255022,0.196081
26/08/2015 02:00,1.44055E+12,0.144357,0.226153,0.182369
26/08/2015 02:15,1.44056E+12,0.149169,0.228559,0.189345
26/08/2015 02:30,1.44056E+12,0.158792,0.233371,0.193074
26/08/2015 02:45,1.44056E+12,0.168415,0.264645,0.212801
26/08/2015 03:00,1.44056E+12,0.190067,0.322384,0.232649
26/08/2015 03:15,1.44056E+12,0.223748,0.336818,0.275111
26/08/2015 03:30,1.44056E+12,0.240588,0.440266,0.317692
26/08/2015 03:45,1.44056E+12,0.29592,0.47154,0.384212
26/08/2015 04:00,1.44056E+12,0.339224,0.502815,0.414524
26/08/2015 04:15,1.44056E+12,0.363282,0.567771,0.427635
26/08/2015 04:30,1.44056E+12,0.322384,0.55093,0.417531
26/08/2015 04:45,1.44056E+12,0.312761,0.558148,0.41272
26/08/2015 05:00,1.44057E+12,0.300732,0.615886,0.406345
26/08/2015 05:15,1.44057E+12,0.291109,0.570176,0.39203
26/08/2015 05:30,1.44057E+12,0.255022,0.55093,0.370138
26/08/2015 05:45,1.44057E+12,0.247805,0.519656,0.351373
26/08/2015 06:00,1.44057E+12,0.252617,0.555742,0.350892
26/08/2015 06:15,1.44057E+12,0.250211,0.59664,0.353538
26/08/2015 06:30,1.44057E+12,0.250211,0.546119,0.348125
26/08/2015 06:45,1.44057E+12,0.247805,0.481164,0.342592
26/08/2015 07:00,1.44057E+12,0.245399,0.524467,0.334533
26/08/2015 07:15,1.44057E+12,0.238182,0.495598,0.328037
26/08/2015 07:30,1.44057E+12,0.250211,0.524467,0.328278
26/08/2015 07:45,1.44058E+12,0.252617,0.493192,0.325511
26/08/2015 08:00,1.44058E+12,0.250211,0.433048,0.320579
26/08/2015 08:15,1.44058E+12,0.259834,0.423425,0.321301
26/08/2015 08:30,1.44058E+12,0.255022,0.433048,0.322985
26/08/2015 08:45,1.44058E+12,0.245399,0.42102,0.321181
26/08/2015 09:00,1.44058E+12,0.235776,0.425831,0.324429
26/08/2015 09:15,1.44058E+12,0.242994,0.452294,0.325631
26/08/2015 09:30,1.44058E+12,0.252617,0.447483,0.341389
26/08/2015 09:45,1.44058E+12,0.264645,0.47154,0.362921
26/08/2015 10:00,1.44058E+12,0.291109,0.519656,0.406946
26/08/2015 10:15,1.44058E+12,0.332007,0.558148,0.443513
26/08/2015 10:30,1.44059E+12,0.356064,0.565365,0.473465
26/08/2015 10:45,1.44059E+12,0.382528,0.594234,0.50462
26/08/2015 11:00,1.44059E+12,0.428237,0.601451,0.519656
26/08/2015 11:15,1.44059E+12,0.430643,0.61348,0.535894
26/08/2015 11:30,1.44059E+12,0.430643,0.601451,0.543593
26/08/2015 11:45,1.44059E+12,0.433048,0.59664,0.532887
26/08/2015 12:00,1.44059E+12,0.423425,0.548525,0.511957
26/08/2015 12:15,1.44059E+12,0.423425,0.53409,0.485855
26/08/2015 12:30,1.44059E+12,0.396962,0.476352,0.444716
26/08/2015 12:45,1.44059E+12,0.365687,0.43786,0.408269
26/08/2015 13:00,1.44059E+12,0.327195,0.4547,0.383971
26/08/2015 13:15,1.44059E+12,0.274269,1.24619,0.445678
26/08/2015 13:30,1.4406E+12,0.230965,0.842026,0.35847
26/08/2015 13:45,1.4406E+12,0.178038,0.565365,0.279802
26/08/2015 14:00,1.4406E+12,0.156386,0.428237,0.242152
26/08/2015 14:15,1.4406E+12,0.125111,0.651972,0.280163
26/08/2015 14:30,1.4406E+12,0.110677,0.762636,0.307348
26/08/2015 14:45,1.4406E+12,0.110677,0.894953,0.313242
26/08/2015 15:00,1.4406E+12,0.156386,0.856461,0.308069
26/08/2015 15:15,1.4406E+12,0.151575,0.558148,0.268615
26/08/2015 15:30,1.4406E+12,0.170821,0.315166,0.229281
26/08/2015 15:45,1.4406E+12,0.170821,0.531684,0.275351
26/08/2015 16:00,1.4406E+12,0.163604,0.476352,0.271502
26/08/2015 16:15,1.44061E+12,0.151575,0.541307,0.281726
26/08/2015 16:30,1.44061E+12,0.153981,0.856461,0.326473
26/08/2015 16:45,1.44061E+12,0.132329,0.962314,0.352696
26/08/2015 17:00,1.44061E+12,0.129923,0.964719,0.345238
26/08/2015 17:15,1.44061E+12,0.144357,0.98156,0.344877
26/08/2015 17:30,1.44061E+12,0.1203,1.19808,0.364845
26/08/2015 17:45,1.44061E+12,0.149169,1.05373,0.348245
26/08/2015 18:00,1.44061E+12,0.103459,0.880518,0.326112
26/08/2015 18:15,1.44061E+12,0.101054,0.815563,0.311317
26/08/2015 18:30,1.44061E+12,0.0914306,0.906981,0.318173
26/08/2015 18:45,1.44061E+12,0.13714,1.01043,0.334893
26/08/2015 19:00,1.44062E+12,0.151575,0.469135,0.239265
26/08/2015 19:15,1.44062E+12,0.166009,0.639943,0.28317
26/08/2015 19:30,1.44062E+12,0.163604,0.481164,0.24973
26/08/2015 19:45,1.44062E+12,0.0938364,0.837215,0.300732
26/08/2015 20:00,1.44062E+12,0.0938364,0.91901,0.296882
26/08/2015 20:15,1.44062E+12,0.144357,0.762636,0.272705
26/08/2015 20:30,1.44062E+12,0.156386,0.406585,0.225913
26/08/2015 20:45,1.44062E+12,0.0721845,1.17402,0.316249
26/08/2015 21:00,1.44062E+12,0.141952,0.858866,0.28329
26/08/2015 21:15,1.44062E+12,0.180444,0.291109,0.210756
26/08/2015 21:30,1.44062E+12,0.18285,0.319978,0.223748
26/08/2015 21:45,1.44063E+12,0.170821,0.55093,0.251775
26/08/2015 22:00,1.44063E+12,0.146763,0.673624,0.264766
26/08/2015 22:15,1.44063E+12,0.178038,0.300732,0.208591
26/08/2015 22:30,1.44063E+12,0.180444,0.322384,0.221823
26/08/2015 22:45,1.44063E+12,0.170821,0.245399,0.205464
26/08/2015 23:00,1.44063E+12,0.175632,0.228559,0.194638
26/08/2015 23:15,1.44063E+12,0.175632,0.394556,0.225552
26/08/2015 23:30,1.44063E+12,0.175632,0.29592,0.20787
26/08/2015 23:45,1.44063E+12,0.166009,0.351253,0.213403
27/08/2015 00:00,1.44063E+12,0.163604,0.356064,0.225552
27/08/2015 00:15,1.44063E+12,0.178038,0.356064,0.2288
27/08/2015 00:30,1.44064E+12,0.178038,0.360876,0.230003
27/08/2015 00:45,1.44064E+12,0.161198,0.360876,0.235776
27/08/2015 01:00,1.44064E+12,0.105865,0.923822,0.311918
27/08/2015 01:15,1.44064E+12,0.175632,0.35847,0.223988
27/08/2015 01:30,1.44064E+12,0.108271,0.777071,0.307829
27/08/2015 01:45,1.44064E+12,0.141952,0.490787,0.265969
27/08/2015 02:00,1.44064E+12,0.129923,0.945473,0.325752
27/08/2015 02:15,1.44064E+12,0.144357,1.09222,0.336457
27/08/2015 02:30,1.44064E+12,0.156386,1.0417,0.344877
27/08/2015 02:45,1.44064E+12,0.110677,1.03208,0.367852
27/08/2015 03:00,1.44064E+12,0.163604,0.608668,0.330082
27/08/2015 03:15,1.44065E+12,0.129923,1.15958,0.423064
27/08/2015 03:30,1.44065E+12,0.192473,0.721739,0.382527
27/08/2015 03:45,1.44065E+12,0.170821,1.03449,0.448926
27/08/2015 04:00,1.44065E+12,0.168415,1.07298,0.450851
27/08/2015 04:15,1.44065E+12,0.168415,1.13072,0.443513
27/08/2015 04:30,1.44065E+12,0.175632,1.00562,0.437379
27/08/2015 04:45,1.44065E+12,0.197284,1.0417,0.431725
27/08/2015 05:00,1.44065E+12,0.211719,1.04892,0.435213
27/08/2015 05:15,1.44065E+12,0.170821,0.995994,0.410915
27/08/2015 05:30,1.44065E+12,0.247805,1.08501,0.425831
27/08/2015 05:45,1.44065E+12,0.235776,1.0393,0.420057
27/08/2015 06:00,1.44066E+12,0.206907,1.17883,0.436897
27/08/2015 06:15,1.44066E+12,0.209313,1.29671,0.465526
27/08/2015 06:30,1.44066E+12,0.312761,0.656783,0.385414
27/08/2015 06:45,1.44066E+12,0.319978,0.408991,0.36268
27/08/2015 07:00,1.44066E+12,0.322384,1.21251,0.494636
27/08/2015 07:15,1.44066E+12,0.286297,1.17643,0.481524
27/08/2015 07:30,1.44066E+12,0.303138,1.22935,0.476592
27/08/2015 07:45,1.44066E+12,0.307949,1.26544,0.505101
27/08/2015 08:00,1.44066E+12,0.346441,1.33039,0.518693
27/08/2015 08:15,1.44066E+12,0.300732,1.24379,0.527594
27/08/2015 08:30,1.44066E+12,0.319978,0.659189,0.439664
27/08/2015 08:45,1.44067E+12,0.293515,1.02727,0.512679
27/08/2015 09:00,1.44067E+12,0.276674,1.23657,0.532165
27/08/2015 09:15,1.44067E+12,0.29592,0.740985,0.465767
27/08/2015 09:30,1.44067E+12,0.267051,1.02727,0.507386
27/08/2015 09:45,1.44067E+12,0.250211,0.90217,0.49632
27/08/2015 10:00,1.44067E+12,0.288703,0.577394,0.427876
27/08/2015 10:15,1.44067E+12,0.317572,0.599045,0.450971
27/08/2015 10:30,1.44067E+12,0.329601,0.618291,0.463481
27/08/2015 10:45,1.44067E+12,0.324789,0.639943,0.468413
27/08/2015 11:00,1.44067E+12,0.339224,0.632726,0.466729
27/08/2015 11:15,1.44067E+12,0.351253,0.623103,0.472022
27/08/2015 11:30,1.44068E+12,0.377716,0.591828,0.476111
27/08/2015 11:45,1.44068E+12,0.394556,0.584611,0.482366
27/08/2015 12:00,1.44068E+12,0.394556,0.74339,0.517972
27/08/2015 12:15,1.44068E+12,0.425831,0.567771,0.479239
27/08/2015 12:30,1.44068E+12,0.387339,0.476352,0.438461
27/08/2015 12:45,1.44068E+12,0.363282,0.560553,0.429801
27/08/2015 13:00,1.44068E+12,0.324789,0.396962,0.366168
27/08/2015 13:15,1.44068E+12,0.274269,0.339224,0.313603
27/08/2015 13:30,1.44068E+12,0.226153,0.336818,0.268134
27/08/2015 13:45,1.44068E+12,0.197284,0.305543,0.229401
27/08/2015 14:00,1.44068E+12,0.166009,0.307949,0.20402
27/08/2015 14:15,1.44068E+12,0.173227,0.317572,0.206907
27/08/2015 14:30,1.44069E+12,0.168415,0.324789,0.216891
27/08/2015 14:45,1.44069E+12,0.173227,0.293515,0.207388
27/08/2015 15:00,1.44069E+12,0.173227,0.305543,0.214125
27/08/2015 15:15,1.44069E+12,0.166009,0.264645,0.206546
27/08/2015 15:30,1.44069E+12,0.168415,0.230965,0.19536
27/08/2015 15:45,1.44069E+12,0.166009,0.221342,0.1873
27/08/2015 16:00,1.44069E+12,0.168415,0.223748,0.189586
27/08/2015 16:15,1.44069E+12,0.173227,0.211719,0.189706
27/08/2015 16:30,1.44069E+12,0.170821,0.214125,0.186458
27/08/2015 16:45,1.44069E+12,0.166009,0.221342,0.183812
27/08/2015 17:00,1.44069E+12,0.163604,0.218936,0.182609
27/08/2015 17:15,1.4407E+12,0.168415,0.218936,0.184053
27/08/2015 17:30,1.4407E+12,0.163604,0.228559,0.18309
27/08/2015 17:45,1.4407E+12,0.168415,0.223748,0.184293
27/08/2015 18:00,1.4407E+12,0.168415,0.209313,0.182008
27/08/2015 18:15,1.4407E+12,0.166009,0.218936,0.184654
27/08/2015 18:30,1.4407E+12,0.163604,0.221342,0.184293
27/08/2015 18:45,1.4407E+12,0.173227,0.223748,0.187661
27/08/2015 19:00,1.4407E+12,0.170821,0.211719,0.184774
27/08/2015 19:15,1.4407E+12,0.168415,0.21653,0.185496
27/08/2015 19:30,1.4407E+12,0.168415,0.267051,0.191751
27/08/2015 19:45,1.4407E+12,0.163604,0.264645,0.188623
27/08/2015 20:00,1.44071E+12,0.168415,0.242994,0.186458
27/08/2015 20:15,1.44071E+12,0.166009,0.230965,0.186699
27/08/2015 20:30,1.44071E+12,0.168415,0.245399,0.192954
27/08/2015 20:45,1.44071E+12,0.158792,0.267051,0.194999
27/08/2015 21:00,1.44071E+12,0.151575,0.26224,0.190428
27/08/2015 21:15,1.44071E+12,0.158792,0.255022,0.189225
27/08/2015 21:30,1.44071E+12,0.151575,0.288703,0.19139
27/08/2015 21:45,1.44071E+12,0.149169,0.283892,0.19139
27/08/2015 22:00,1.44071E+12,0.149169,0.26224,0.190789
27/08/2015 22:15,1.44071E+12,0.146763,0.283892,0.188142
27/08/2015 22:30,1.44071E+12,0.151575,0.259834,0.184654
27/08/2015 22:45,1.44072E+12,0.146763,0.245399,0.181166
27/08/2015 23:00,1.44072E+12,0.144357,0.228559,0.176354
27/08/2015 23:15,1.44072E+12,0.146763,0.21653,0.174189
27/08/2015 23:30,1.44072E+12,0.149169,0.21653,0.177437
27/08/2015 23:45,1.44072E+12,0.146763,0.209313,0.177076
28/08/2015 00:00,1.44072E+12,0.151575,0.202096,0.179602
28/08/2015 00:15,1.44072E+12,0.153981,0.209313,0.184053
28/08/2015 00:30,1.44072E+12,0.156386,0.214125,0.189465
28/08/2015 00:45,1.44072E+12,0.158792,0.250211,0.195961
28/08/2015 01:00,1.44072E+12,0.173227,0.242994,0.193916
28/08/2015 01:15,1.44072E+12,0.175632,0.298326,0.206667
28/08/2015 01:30,1.44073E+12,0.185255,0.221342,0.19548
28/08/2015 01:45,1.44073E+12,0.18285,0.228559,0.195841
28/08/2015 02:00,1.44073E+12,0.178038,0.21653,0.196081
28/08/2015 02:15,1.44073E+12,0.170821,0.387339,0.22483
28/08/2015 02:30,1.44073E+12,0.192473,0.365687,0.23301
28/08/2015 02:45,1.44073E+12,0.166009,0.755419,0.326233
28/08/2015 03:00,1.44073E+12,0.194878,0.880518,0.390466
28/08/2015 03:15,1.44073E+12,0.180444,0.72655,0.400571
28/08/2015 03:30,1.44073E+12,0.21653,0.750608,0.431605
28/08/2015 03:45,1.44073E+12,0.252617,0.914199,0.45482
28/08/2015 04:00,1.44073E+12,0.235776,0.801128,0.451212
28/08/2015 04:15,1.44074E+12,0.221342,0.858866,0.463
28/08/2015 04:30,1.44074E+12,0.226153,0.986371,0.469135
28/08/2015 04:45,1.44074E+12,0.218936,0.938256,0.463722
28/08/2015 05:00,1.44074E+12,0.223748,0.849243,0.466849
28/08/2015 05:15,1.44074E+12,0.252617,0.911793,0.466248
28/08/2015 05:30,1.44074E+12,0.259834,0.90217,0.469736
28/08/2015 05:45,1.44074E+12,0.250211,0.986371,0.474788
28/08/2015 06:00,1.44074E+12,0.283892,0.979154,0.484411
28/08/2015 06:15,1.44074E+12,0.283892,0.911793,0.477194
28/08/2015 06:30,1.44074E+12,0.322384,0.911793,0.476111
28/08/2015 06:45,1.44074E+12,0.332007,0.979154,0.466609
28/08/2015 07:00,1.44075E+12,0.298326,1.02967,0.481885
28/08/2015 07:15,1.44075E+12,0.312761,0.974342,0.488742
28/08/2015 07:30,1.44075E+12,0.300732,0.979154,0.500289
28/08/2015 07:45,1.44075E+12,0.324789,1.0393,0.519776
28/08/2015 08:00,1.44075E+12,0.324789,1.02246,0.529639
28/08/2015 08:15,1.44075E+12,0.293515,1.05373,0.529278
28/08/2015 08:30,1.44075E+12,0.317572,1.01524,0.535413
28/08/2015 08:45,1.44075E+12,0.324789,1.07538,0.537939
28/08/2015 09:00,1.44075E+12,0.310355,1.16921,0.532045
28/08/2015 09:15,1.44075E+12,0.324789,1.06335,0.528196
28/08/2015 09:30,1.44075E+12,0.351253,1.18364,0.541788
28/08/2015 09:45,1.44076E+12,0.387339,1.21492,0.555621
28/08/2015 10:00,1.44076E+12,0.384933,1.17643,0.563921
28/08/2015 10:15,1.44076E+12,0.377716,1.34964,0.59255
28/08/2015 10:30,1.44076E+12,0.396962,1.17883,0.591106
28/08/2015 10:45,1.44076E+12,0.387339,1.22213,0.589422
28/08/2015 11:00,1.44076E+12,0.387339,1.15237,0.579679
28/08/2015 11:15,1.44076E+12,0.392151,1.23176,0.564643
28/08/2015 11:30,1.44076E+12,0.363282,1.19567,0.558629
28/08/2015 11:45,1.44076E+12,0.396962,1.26544,0.583769
28/08/2015 12:00,1.44076E+12,0.346441,1.31596,0.58449
28/08/2015 12:15,1.44076E+12,0.377716,1.30152,0.569334
28/08/2015 12:30,1.44077E+12,0.315166,1.23897,0.547923
28/08/2015 12:45,1.44077E+12,0.27908,1.22935,0.510874
28/08/2015 13:00,1.44077E+12,0.26224,0.986371,0.451212
28/08/2015 13:15,1.44077E+12,0.228559,0.851649,0.404059
28/08/2015 13:30,1.44077E+12,0.214125,0.854055,0.363763
28/08/2015 13:45,1.44077E+12,0.190067,0.779477,0.344998
28/08/2015 14:00,1.44077E+12,0.18285,0.745796,0.298326
28/08/2015 14:15,1.44077E+12,0.141952,0.625509,0.288102
28/08/2015 14:30,1.44077E+12,0.146763,0.579799,0.282929
28/08/2015 14:45,1.44077E+12,0.141952,0.635132,0.278599
28/08/2015 15:00,1.44077E+12,0.178038,0.538902,0.2709
28/08/2015 15:15,1.44077E+12,0.180444,0.606263,0.273667
28/08/2015 15:30,1.44078E+12,0.170821,0.714521,0.284012
28/08/2015 15:45,1.44078E+12,0.161198,0.72655,0.293755
28/08/2015 16:00,1.44078E+12,0.166009,0.678435,0.271983
28/08/2015 16:15,1.44078E+12,0.158792,0.772259,0.293154
28/08/2015 16:30,1.44078E+12,0.151575,0.757825,0.288583
